Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-Manifest-EuContactPoint.json	2600	4	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	42	79	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuDevice.json	7951	4	0	44	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	170	277	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuEndpoint.json	7375	5	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	101	152	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuHumanName.json	4576	5	0	6	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	56	92	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuLocation.json	7382	4	0	17	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	119	166	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuOrganization.json	5360	5	0	16	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	103	145	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuPatient.json	8110	5	0	25	0	0	0	1	0	22	0	0	0	0	0	0	0	1	0	0	165	214	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuPatientAnimal.json	1331	4	0	37	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	127	185	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuPractitioner.json	3998	4	0	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	94	183	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-Manifest-EuPractitionerRole.json	3426	4	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	76	124	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuProcedure.json	11508	6	0	14	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	192	233	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuServiceRequest.json	14884	6	0	25	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	219	426	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuSpecimen.json	8287	6	0	99	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	147	334	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImImageIidViewerEndpoint.json	7237	4	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	109	239	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Manifest-ImImagingStudy.json	22161	7	0	16	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	304	521	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImImagingStudyManifest.json	1368	4	0	24	1	0	0	0	0	24	0	0	0	0	0	0	0	2	0	0	381	653	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImOrder.json	15647	6	0	15	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	238	287	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImPatient.json	10601	5	0	18	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	218	271	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImProcedure.json	11377	6	0	16	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	234	275	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImWadoEndpoint.json	7177	5	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	149	218	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-MedicationEu.json	1318	3	0	13	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	75	142	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ObservationEu.json	3426	5	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	1	0	0	193	213	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-PatientAnimalEu.json	2179	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	132	185	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ProcedureEu.json	2330	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	124	153	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-RelatedPersonEu.json	1078	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	64	102	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuAddress.json	8132	5	0	11	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	98	130	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuAllergyIntolerance.json	15586	6	0	14	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	215	241	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-EuAttachment.json	9747	5	0	10	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	87	115	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Report-EuBodyStructure.json	2897	4	0	7	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	94	156	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Report-EuCarePlan.json	10086	5	0	20	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	153	243	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-EuCondition.json	15352	6	0	11	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	182	196	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-Report-EuContactPoint.json	2584	4	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	42	86	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuCoverage.json	5912	4	0	22	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	137	202	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-Report-EuDevice.json	7919	5	0	26	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	170	205	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-EuDocumentReference.json	7620	4	0	12	0	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	170	203	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Report-EuEncounter.json	19282	6	0	20	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	313	492	0	0	0	9	1	1
fsh-generated/resources/StructureDefinition-Report-EuEpisodeOfCare.json	6977	5	0	19	0	0	0	0	0	65	0	0	0	0	0	0	0	1	0	0	140	177	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-Report-EuHumanName.json	4554	4	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Report-EuLocation.json	7352	5	0	17	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	118	164	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Report-EuMedication.json	647	3	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	69	109	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuMedicationAdministration.json	15242	6	0	30	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	181	219	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Report-EuObservation.json	23620	7	0	27	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	331	435	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-Report-EuOrganization.json	5336	4	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	103	133	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Report-EuPatient.json	8078	5	0	24	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	165	202	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-EuPatientAnimal.json	1319	3	0	10	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	127	175	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-Report-EuPractitioner.json	3978	4	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	93	123	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Report-EuPractitionerRole.json	3408	4	0	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	75	105	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuProcedure.json	11468	6	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	191	197	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-Report-EuQuantity.json	5458	4	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	57	86	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuRange.json	2102	4	0	12	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Report-EuRelatedPerson.json	5980	4	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	92	126	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-Report-EuServiceRequest.json	14838	6	0	25	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	228	241	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-Report-EuSimpleQuantity.json	5493	4	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	71	84	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuSpecimen.json	8255	5	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	147	167	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Report-EuSubstance.json	6668	5	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	92	190	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-ImAdverseEvent.json	4257	4	0	19	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	182	227	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-ImComposition.json	33364	11	0	64	0	0	0	0	0	76	0	0	1	0	0	0	0	2	0	0	650	678	0	0	0	17	0	2
fsh-generated/resources/StructureDefinition-Report-ImDiagnosticReport.json	12457	8	0	27	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	221	240	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-ImFinding.json	1264	4	0	100	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	180	231	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-Report-ImGestationalAgeObservation.json	1396	4	0	25	1	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	152	200	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-ImImagingStudy.json	20693	6	0	31	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	281	456	0	1	0	9	0	1
fsh-generated/resources/StructureDefinition-Report-ImOrder.json	18901	8	0	28	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	255	326	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-Report-ImPatient.json	10563	5	0	31	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	221	283	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Report-ImProcedure.json	11337	5	0	28	0	0	0	0	0	18	0	0	1	0	0	0	0	1	0	0	235	286	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-Report-ImRadiationDoseObservation.json	2815	4	0	47	0	0	0	0	0	25	0	0	0	0	0	0	0	2	0	0	438	663	0	0	0	12	0	2
fsh-generated/resources/StructureDefinition-Report-ImReport.json	1977	4	0	26	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	203	232	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-SimpleQuantityEu.json	2356	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	42	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SpecimenEu.json	3045	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	116	143	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-cvServiceRequest-reason.json	1542	4	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-im-accession-number-identifier.json	1643	4	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	46	77	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-im-composition-diagnosticReportReference.json	2274	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	64	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-im-sop-instance-uid-identifier.json	1750	4	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	48	75	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-im-study-instance-uid-identifier.json	1742	4	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	48	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-instance-description.json	1493	4	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	59	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-periods-of-life-extension.json	1784	4	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	59	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-quantity-eu.json	2321	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-range-eu.json	1665	4	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	33	64	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ImImagingManifestTypesEuVS.json	662	4	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	11	69	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ImImagingReportTypesEuVS.json	652	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ImSectionEmptyReason.json	1034	4	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	12	639	0	0	0	1	0	0
fsh-generated/resources/ValueSet-im-dose-length-units.json	512	3	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	11	371	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-effective-dose-units.json	869	4	0	0	0	0	0	0	1	332	0	0	0	0	0	0	0	0	0	0	11	372	0	0	0	0	0	0
