URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/all-languages,5.0.0,active,"2.16.840.1.113883.4.642.3.21",AllLanguages,All Languages,"This value set includes all possible codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/Report-ImProcedure,StructureDefinition/AllergyIntoleranceEu,StructureDefinition/ImKeyImageDocumentReference,StructureDefinition/ImProcedure,StructureDefinition/ImGestationalAgeObservation,StructureDefinition/Report-EuEncounter,StructureDefinition/Report-EuSubstance,StructureDefinition/ImImagingStudy,StructureDefinition/ImReport,StructureDefinition/Manifest-EuPractitionerRole,StructureDefinition/Report-EuPractitioner,StructureDefinition/ImManifestIheMhdDocumentReference,StructureDefinition/Report-ImFinding,StructureDefinition/Manifest-ImImagingStudyManifest,StructureDefinition/Manifest-EuProcedure,StructureDefinition/EncounterEu,StructureDefinition/ImKeyImageImagingSelection,StructureDefinition/Report-EuCondition,StructureDefinition/Report-EuCoverage,StructureDefinition/Report-EuMedicationAdministration,StructureDefinition/ImOrder,StructureDefinition/Manifest-EuSpecimen,StructureDefinition/ImReportIheMhdDocumentReference,StructureDefinition/Manifest-EuServiceRequest,StructureDefinition/Report-EuOrganization,StructureDefinition/ImSrInstanceImagingSelection,StructureDefinition/Manifest-EuEndpoint,StructureDefinition/MedicationEu,StructureDefinition/Report-ImDiagnosticReport,StructureDefinition/ConditionEu,StructureDefinition/Report-EuRelatedPerson,StructureDefinition/Manifest-EuBodyStructure,StructureDefinition/ImImagingDevice,StructureDefinition/Report-ImOrder,StructureDefinition/Report-EuServiceRequest,StructureDefinition/ImAdverseEvent,StructureDefinition/ImFinding,StructureDefinition/PatientAnimalEu,StructureDefinition/ImDiagnosticReport,StructureDefinition/ImWadoEndpoint,StructureDefinition/Report-ImGestationalAgeObservation,StructureDefinition/Report-EuBodyStructure,StructureDefinition/DocumentReferenceEu,StructureDefinition/Manifest-ImImageIidViewerEndpoint,StructureDefinition/Manifest-EuPractitioner,StructureDefinition/Report-EuPatient,StructureDefinition/Report-ImComposition,StructureDefinition/ImComposition,StructureDefinition/Manifest-EuPatientAnimal,StructureDefinition/ImRadiationDoseObservation,StructureDefinition/CompositionEu,StructureDefinition/Report-EuProcedure,StructureDefinition/Report-EuDevice,StructureDefinition/Report-EuPractitionerRole,StructureDefinition/RelatedPersonEu,StructureDefinition/CarePlanEu,StructureDefinition/EndpointEu,StructureDefinition/Report-EuEpisodeOfCare,StructureDefinition/ImImagingSelection,StructureDefinition/Manifest-EuOrganization,StructureDefinition/Report-EuAttachment,StructureDefinition/Report-ImPatient,StructureDefinition/Report-EuSpecimen,StructureDefinition/Report-ImImagingStudy,StructureDefinition/Report-EuCarePlan,StructureDefinition/ImImageIidViewerEndpoint,StructureDefinition/Report-EuAllergyIntolerance,StructureDefinition/Manifest-EuPatient,StructureDefinition/Report-EuDocumentReference,StructureDefinition/Manifest-ImPatient,StructureDefinition/Report-EuMedication,StructureDefinition/ImImagingStudyManifest,StructureDefinition/Report-ImReport,StructureDefinition/ImIheMhdDocumentReference,StructureDefinition/ProcedureEu,StructureDefinition/Manifest-EuDevice,StructureDefinition/SpecimenEu,StructureDefinition/Report-EuObservation,StructureDefinition/Report-EuLocation,StructureDefinition/Report-ImRadiationDoseObservation,StructureDefinition/Manifest-ImImagingStudy,StructureDefinition/ImPatient,StructureDefinition/BodyStructureEu,StructureDefinition/ObservationEu,StructureDefinition/Report-ImAdverseEvent,StructureDefinition/Manifest-ImOrder,StructureDefinition/Manifest-ImWadoEndpoint,StructureDefinition/Report-EuPatientAnimal,StructureDefinition/Manifest-EuLocation,StructureDefinition/Manifest-ImProcedure","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/all-time-units,5.0.0,draft,"2.16.840.1.113883.4.642.3.3304",AllUCUMExpressionForTime,All UCUM Expression for Time,"Unified Code for Units of Measure (UCUM). This value set includes all possible UCUM codes used for time measures (Age, Duration etc.) - that it is, all units which have the same canonical unit as 'a' (year)","StructureDefinition/Report-ImGestationalAgeObservation,StructureDefinition/ImGestationalAgeObservation","UCUM"
http://hl7.org/fhir/ValueSet/allergy-intolerance-category,5.0.0,draft,"2.16.840.1.113883.4.642.2.53,2.16.840.1.113883.4.642.3.133,2.16.840.1.113883.4.642.3.123",AllergyIntoleranceCategory,Allergy Intolerance Category,"Category of an identified substance associated with allergies or intolerances.","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuAllergyIntolerance","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-criticality,5.0.0,draft,"2.16.840.1.113883.4.642.3.129,2.16.840.1.113883.4.642.3.119,2.16.840.1.113883.4.642.2.51",AllergyIntoleranceCriticality,Allergy Intolerance Criticality,"Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuAllergyIntolerance","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.131,2.16.840.1.113883.4.642.3.121,2.16.840.1.113883.4.642.2.52",AllergyIntoleranceType,Allergy Intolerance Type,"Identification of the underlying physiological mechanism for a Reaction Risk.","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuAllergyIntolerance","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/allergyintolerance-clinical,5.0.0,draft,"2.16.840.1.113883.4.642.3.1372",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuAllergyIntolerance","THO"
http://hl7.org/fhir/ValueSet/allergyintolerance-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.137,2.16.840.1.113883.4.642.3.127",SubstanceProductAndConditionAndNegationCodes,AllergyIntolerance Substance/Product, Condition and Negation Codes,"This value set includes concept codes for specific substances/pharmaceutical products, allergy or intolerance conditions, and negation/exclusion codes to specify the absence of specific types of allergies or intolerances.","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuAllergyIntolerance","SCT"
http://hl7.org/fhir/ValueSet/allergyintolerance-verification,5.0.0,draft,"2.16.840.1.113883.4.642.3.1370",AllergyIntoleranceVerificationStatus,AllergyIntolerance Verification Status,"The verification status to support or decline the clinical status of the allergy or intolerance.","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuAllergyIntolerance","THO"
http://hl7.org/fhir/ValueSet/approach-site-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureAdministrationSites,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/Report-EuMedicationAdministration","SCT"
http://hl7.org/fhir/ValueSet/benefit-network,5.0.0,draft,"2.16.840.1.113883.4.642.3.600,2.16.840.1.113883.4.642.3.608",NetworkTypeCodes,Network Type Codes,"This value set includes a smattering of Network type codes.","StructureDefinition/Report-EuCoverage","THO"
http://hl7.org/fhir/ValueSet/benefit-term,5.0.0,draft,"2.16.840.1.113883.4.642.3.612,2.16.840.1.113883.4.642.3.604",BenefitTermCodes,Benefit Term Codes,"This value set includes a smattering of Benefit Term codes.","StructureDefinition/Report-EuCoverage","THO"
http://hl7.org/fhir/ValueSet/benefit-unit,5.0.0,draft,"2.16.840.1.113883.4.642.3.602,2.16.840.1.113883.4.642.3.610",UnitTypeCodes,Unit Type Codes,"This value set includes a smattering of Unit type codes.","StructureDefinition/Report-EuCoverage","THO"
http://hl7.org/fhir/ValueSet/body-site,5.0.0,draft,"2.16.840.1.113883.4.642.3.653,2.16.840.1.113883.4.642.2.78,2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/Report-ImProcedure,StructureDefinition/ImKeyImageDocumentReference,StructureDefinition/ImRadiationDoseObservation,StructureDefinition/ImProcedure,StructureDefinition/ImGestationalAgeObservation,StructureDefinition/Report-EuProcedure,StructureDefinition/ImImagingStudy,StructureDefinition/ImManifestIheMhdDocumentReference,StructureDefinition/Report-ImFinding,StructureDefinition/Manifest-EuProcedure,StructureDefinition/ImImagingSelection,StructureDefinition/ImKeyImageImagingSelection,StructureDefinition/Report-EuCondition,StructureDefinition/Report-EuSpecimen,StructureDefinition/ImOrder,StructureDefinition/Report-ImImagingStudy,StructureDefinition/Manifest-EuSpecimen,StructureDefinition/ImReportIheMhdDocumentReference,StructureDefinition/Manifest-EuServiceRequest,StructureDefinition/Report-EuDocumentReference,StructureDefinition/ImSrInstanceImagingSelection,StructureDefinition/ConditionEu,StructureDefinition/Manifest-EuBodyStructure,StructureDefinition/Report-ImOrder,StructureDefinition/Report-EuServiceRequest,StructureDefinition/ImFinding,StructureDefinition/ImIheMhdDocumentReference,StructureDefinition/ProcedureEu,StructureDefinition/Report-ImGestationalAgeObservation,StructureDefinition/SpecimenEu,StructureDefinition/Report-EuBodyStructure,StructureDefinition/Report-EuObservation,StructureDefinition/DocumentReferenceEu,StructureDefinition/Report-ImRadiationDoseObservation,StructureDefinition/Manifest-ImImagingStudy,StructureDefinition/BodyStructureEu,StructureDefinition/ObservationEu,StructureDefinition/Manifest-ImOrder,StructureDefinition/Manifest-ImProcedure","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-bodylandmarkorientation-clockface-position,5.0.0,draft,,BodystructureBodyLandmarkClockFacePosition,Bodystructure  Body Landmark  Clock  Face  Position,"Select SNOMED CT codes. A set of codes that describe a things orientation based on a hourly positions of a clock face.","StructureDefinition/Report-EuBodyStructure,StructureDefinition/BodyStructureEu,StructureDefinition/Manifest-EuBodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.142",SNOMEDCTMorphologicAbnormalities,SNOMED CT Morphologic Abnormalities,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/Report-EuBodyStructure,StructureDefinition/BodyStructureEu,StructureDefinition/Manifest-EuBodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bodystructure-relative-location,5.0.0,draft,"2.16.840.1.113883.4.642.3.140",BodystructureLocationQualifier,Bodystructure Location Qualifier,"SNOMED-CT concepts modifying the anatomic location","StructureDefinition/Report-EuBodyStructure,StructureDefinition/BodyStructureEu,StructureDefinition/Manifest-EuBodyStructure","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,5.0.0,active,"2.16.840.1.113883.4.642.3.620,2.16.840.1.113883.4.642.2.327,2.16.840.1.113883.4.642.3.612",BundleType,Bundle Type,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/ImReport,StructureDefinition/Manifest-ImImagingStudyManifest,StructureDefinition/Report-ImReport,StructureDefinition/ImImagingStudyManifest","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/c80-facilitycodes,5.0.0,active,"2.16.840.1.113883.3.88.12.80.67,2.16.840.1.113883.4.642.2.131",FacilityTypeCodeValueSet,Facility Type Code Value Set,"This is the code representing the type of organizational setting where the clinical encounter,    service, interaction, or treatment occurred. The value set used for Healthcare Facility    Type has been defined by HITSP to be the value set reproduced from HITSP C80 Table 2-147.","StructureDefinition/ImIheMhdDocumentReference,StructureDefinition/Report-EuDocumentReference,StructureDefinition/ImKeyImageDocumentReference,StructureDefinition/DocumentReferenceEu,StructureDefinition/ImManifestIheMhdDocumentReference,StructureDefinition/ImReportIheMhdDocumentReference","SCT"
http://hl7.org/fhir/ValueSet/c80-practice-codes,5.0.0,active,"2.16.840.1.113883.4.642.2.134,2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who    interacted with, treated, or provided a service to/for the patient. The value set used    for clinical specialty has been limited by HITSP to the value set reproduced from HITSP    C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/ImIheMhdDocumentReference,StructureDefinition/Report-EuDocumentReference,StructureDefinition/ImKeyImageDocumentReference,StructureDefinition/DocumentReferenceEu,StructureDefinition/Manifest-EuPractitionerRole,StructureDefinition/Report-EuPractitionerRole,StructureDefinition/ImManifestIheMhdDocumentReference,StructureDefinition/ImReportIheMhdDocumentReference","SCT"
http://hl7.org/fhir/ValueSet/care-plan-activity-performed,5.0.0,draft,"2.16.840.1.113883.4.642.3.3000",CarePlanActivityPerformed,Care Plan Activity Performed,"Example codes indicating the care plan activity that was performed. Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/Report-EuCarePlan,StructureDefinition/CarePlanEu","SCT"
http://hl7.org/fhir/ValueSet/care-plan-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.136,2.16.840.1.113883.4.642.2.67,2.16.840.1.113883.4.642.3.148",CarePlanCategory,Care Plan Category,"Example codes indicating the category a care plan falls within.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/Report-EuCarePlan,StructureDefinition/CarePlanEu","SCT"
http://hl7.org/fhir/ValueSet/care-plan-intent,5.0.0,draft,"2.16.840.1.113883.4.642.3.150,2.16.840.1.113883.4.642.3.141",CarePlanIntent,Care Plan Intent,"Codes indicating the degree of authority/intentionality associated with a care plan.","StructureDefinition/Report-EuCarePlan,StructureDefinition/CarePlanEu","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/clinical-findings,5.0.0,draft,"2.16.840.1.113883.4.642.3.232,2.16.840.1.113883.4.642.3.227,2.16.840.1.113883.4.642.2.115",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/AllergyIntoleranceEu,StructureDefinition/Report-EuCondition,StructureDefinition/Report-ImDiagnosticReport,StructureDefinition/ConditionEu,StructureDefinition/Report-EuCarePlan,StructureDefinition/CarePlanEu,StructureDefinition/Report-EuAllergyIntolerance,StructureDefinition/ImDiagnosticReport","SCT"
http://hl7.org/fhir/ValueSet/common-tags,5.0.0,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/Report-ImDiagnosticReport,StructureDefinition/Report-ImComposition","THO (V3),THO"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,5.0.0,draft,"2.16.840.1.113883.4.642.3.233,2.16.840.1.113883.4.642.3.238,2.16.840.1.113883.4.642.2.120",CompositionAttestationMode,Composition Attestation Mode,"The way in which a person authenticated a composition.","StructureDefinition/ImIheMhdDocumentReference,StructureDefinition/ImComposition,StructureDefinition/Report-EuDocumentReference,StructureDefinition/ImKeyImageDocumentReference,StructureDefinition/CompositionEu,StructureDefinition/DocumentReferenceEu,StructureDefinition/Report-ImComposition,StructureDefinition/ImManifestIheMhdDocumentReference,StructureDefinition/ImReportIheMhdDocumentReference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/composition-status,5.0.0,draft,"2.16.840.1.113883.4.642.2.123,2.16.840.1.113883.4.642.3.236,2.16.840.1.113883.4.642.3.241",CompositionStatus,Composition Status,"The workflow/clinical status of the composition.","StructureDefinition/ImIheMhdDocumentReference,StructureDefinition/ImComposition,StructureDefinition/Report-EuDocumentReference,StructureDefinition/ImKeyImageDocumentReference,StructureDefinition/CompositionEu,StructureDefinition/DocumentReferenceEu,StructureDefinition/Report-ImComposition,StructureDefinition/ImManifestIheMhdDocumentReference,StructureDefinition/ImReportIheMhdDocumentReference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/condition-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.153,2.16.840.1.113883.4.642.3.162,2.16.840.1.113883.4.642.2.73",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/Report-EuCondition,StructureDefinition/ConditionEu","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,5.0.0,draft,"2.16.840.1.113883.4.642.3.155,2.16.840.1.113883.4.642.3.164,2.16.840.1.113883.4.642.2.74",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/Report-EuCondition,StructureDefinition/ConditionEu","THO"
