Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ConceptMap-EHDSSubstanceMap.json	2560	5	0	0	0	0	0	0	0	1571	0	0	0	0	0	0	0	0	0	0	31	22	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-EHDSTelecomMap.json	1265	4	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AllergyIntoleranceEu.json	2212	6	0	46	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	129	813	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-BodyStructureEu.json	1313	5	0	39	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	94	446	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-CarePlanEu.json	4319	6	0	79	0	0	0	0	0	64	0	0	0	0	0	0	0	1	0	0	129	338	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-CompositionEu.json	2879	5	0	55	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	141	562	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ConditionEu.json	3020	5	0	53	0	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	111	1626	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-CrossVersionMediaViewExtension.json	1912	5	0	28	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	42	111	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-CvServiceRequestSupportingInfoCodeableConcept.json	1660	5	0	27	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	41	113	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-DocumentReferenceEu.json	2105	6	1	56	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	134	348	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-EncounterEu.json	6519	6	0	63	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	262	555	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-EndpointEu.json	1327	8	0	34	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	73	184	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-IheMhdEntryUUIDIdentifier.json	1462	5	0	28	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	42	125	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ImAdverseEvent.json	4288	5	0	164	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	199	446	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-ImAdverseEventSubjectReseachSubject.json	2613	5	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	60	87	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ImComposition.json	29661	11	0	283	0	0	0	0	0	503	0	0	1	0	0	0	0	2	0	0	773	1170	0	0	0	22	0	3
fsh-generated/resources/StructureDefinition-ImDiagnosticReport.json	9498	6	0	54	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	237	366	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-ImFinding.json	3004	5	0	34	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	209	556	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ImGestationalAgeObservation.json	2055	5	0	26	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	170	1915	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ImIheMhdDocumentReference.json	2305	5	0	41	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	155	219	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ImImageIidViewerEndpoint.json	2974	7	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	104	135	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ImImagingDevice.json	4135	9	0	22	1	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	174	249	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ImImagingSelection.json	2063	8	0	19	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	116	184	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-ImImagingStudy.json	10015	10	0	15	0	0	0	0	0	34	0	0	1	0	0	0	0	1	0	0	266	271	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ImImagingStudyManifest.json	5496	9	0	93	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	450	707	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-ImKeyImageDocumentReference.json	10250	10	0	34	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	357	504	0	1	0	10	0	1
fsh-generated/resources/StructureDefinition-ImKeyImageImagingSelection.json	3582	8	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	149	333	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ImManifestIheMhdDocumentReference.json	4627	8	0	19	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	200	438	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ImOrder.json	4922	8	0	16	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	186	419	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ImPatient.json	1729	5	0	12	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	134	349	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ImProcedure.json	4355	9	0	27	1	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	211	307	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ImRadiationDoseObservation.json	19822	14	0	73	0	0	0	0	0	94	0	0	0	0	0	0	0	2	0	0	718	1227	0	0	0	19	1	1
fsh-generated/resources/StructureDefinition-ImReport.json	2421	11	0	49	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	215	281	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ImReportIheMhdDocumentReference.json	4406	11	0	33	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	195	309	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ImSrInstanceImagingSelection.json	2716	10	0	20	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	127	158	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ImWadoEndpoint.json	7080	12	0	17	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	198	200	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuAddress.json	8164	12	0	23	0	0	0	0	0	56	0	0	0	0	0	0	0	1	0	0	110	171	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuBodyStructure.json	2913	10	0	16	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	101	157	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuContactPoint.json	2600	10	0	75	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	47	87	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuDevice.json	7951	12	0	47	0	0	0	0	0	17	0	0	1	0	0	0	0	1	0	0	181	225	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuEndpoint.json	7375	11	0	15	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	110	137	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuHumanName.json	4576	11	0	14	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	63	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuLocation.json	7382	12	0	31	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	127	172	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuOrganization.json	5360	11	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	113	152	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuPatient.json	8110	11	0	37	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	178	264	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuPatientAnimal.json	1331	4	0	56	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	136	213	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-Manifest-EuPractitioner.json	3998	5	0	21	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	100	158	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuPractitionerRole.json	3426	9	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	86	137	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Manifest-EuProcedure.json	11508	10	0	23	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	203	284	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuServiceRequest.json	14884	10	0	34	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	228	301	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Manifest-EuSpecimen.json	8287	8	0	36	1	0	0	0	0	15	0	0	1	0	0	0	0	1	0	0	155	367	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-Manifest-ImImageIidViewerEndpoint.json	7237	9	0	11	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	119	258	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImImagingStudy.json	22161	15	0	19	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	302	605	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-Manifest-ImImagingStudyManifest.json	1368	11	0	27	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	404	695	0	0	0	12	0	2
fsh-generated/resources/StructureDefinition-Manifest-ImOrder.json	15647	16	0	17	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	249	255	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImPatient.json	10601	11	0	20	0	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	226	309	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-Manifest-ImProcedure.json	11377	9	0	18	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	245	266	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Manifest-ImWadoEndpoint.json	7177	10	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	156	223	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-MedicationEu.json	1318	9	0	15	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	78	112	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ObservationEu.json	3426	9	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	1	0	0	199	257	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-PatientAnimalEu.json	2179	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	138	263	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ProcedureEu.json	2330	4	0	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	130	189	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-RelatedPersonEu.json	1078	4	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	68	109	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuAddress.json	8132	6	0	13	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	106	128	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-Report-EuAllergyIntolerance.json	15586	6	0	17	0	0	0	0	0	36	0	0	1	0	0	0	0	1	0	0	221	235	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-Report-EuAttachment.json	9747	6	0	11	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	96	118	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuBodyStructure.json	2897	6	0	9	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	101	161	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Report-EuCarePlan.json	10086	6	0	26	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	159	319	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Report-EuCondition.json	15352	6	0	13	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	193	342	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-EuContactPoint.json	2584	4	0	9	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	46	123	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuCoverage.json	5912	5	0	32	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	144	271	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-Report-EuDevice.json	7919	5	0	38	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	178	374	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Report-EuDocumentReference.json	7620	12	0	14	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	182	319	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Report-EuEncounter.json	19282	11	0	20	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	323	371	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-Report-EuEpisodeOfCare.json	6977	5	0	75	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	147	171	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Report-EuHumanName.json	4554	5	0	18	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	61	90	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Report-EuLocation.json	7352	5	0	37	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	124	154	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-Report-EuMedication.json	647	4	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	75	116	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuMedicationAdministration.json	15242	6	0	42	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	191	202	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-EuObservation.json	23620	7	0	48	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	344	359	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-Report-EuOrganization.json	5336	5	0	33	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	107	132	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Report-EuPatient.json	8078	10	0	52	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	171	215	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-EuPatientAnimal.json	1319	4	0	21	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	132	180	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Report-EuPractitioner.json	3978	7	0	36	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	98	127	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Report-EuPractitionerRole.json	3408	6	0	25	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	82	108	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuProcedure.json	11468	6	0	24	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	200	207	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-Report-EuQuantity.json	5458	5	0	24	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	63	88	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-EuRange.json	2102	4	0	22	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	38	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Report-EuRelatedPerson.json	5980	5	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	101	127	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Report-EuServiceRequest.json	14838	9	0	57	0	0	0	0	0	25	0	0	1	0	0	0	0	1	0	0	228	291	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-Report-EuSimpleQuantity.json	5493	9	0	25	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	62	96	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-Report-EuSpecimen.json	8255	11	0	18	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	155	308	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Report-EuSubstance.json	6668	5	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	96	194	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Report-ImAdverseEvent.json	4257	5	0	17	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	187	244	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Report-ImComposition.json	33364	13	0	70	0	0	0	0	0	52	0	0	0	0	0	0	0	2	0	0	648	972	0	0	0	18	0	2
fsh-generated/resources/StructureDefinition-Report-ImDiagnosticReport.json	12457	7	0	30	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	228	286	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-ImFinding.json	1264	5	0	31	1	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	187	253	0	0	0	7	1	0
fsh-generated/resources/StructureDefinition-Report-ImGestationalAgeObservation.json	1396	4	0	25	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	157	211	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-Report-ImImagingStudy.json	20693	6	0	31	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	289	317	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-Report-ImOrder.json	18901	7	0	31	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	268	371	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-Report-ImPatient.json	10563	6	0	35	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	226	297	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-ImProcedure.json	11337	5	0	29	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	242	299	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Report-ImRadiationDoseObservation.json	2815	5	0	38	0	0	0	0	0	28	0	0	0	0	0	0	0	2	0	0	441	767	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-Report-ImReport.json	1977	4	0	16	0	0	0	0	0	20	0	0	1	0	0	0	0	1	0	0	207	285	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-SimpleQuantityEu.json	2356	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	47	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SpecimenEu.json	3045	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	122	170	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-cvServiceRequest-reason.json	1542	5	0	7	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-im-accession-number-identifier.json	1643	4	0	50	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	51	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-im-composition-diagnosticReportReference.json	2274	4	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	34	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-im-sop-instance-uid-identifier.json	1750	5	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	54	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-im-study-instance-uid-identifier.json	1742	4	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	52	77	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-instance-description.json	1493	5	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	34	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-periods-of-life-extension.json	1784	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	37	63	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-quantity-eu.json	2321	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	46	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-range-eu.json	1665	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	64	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ImImagingManifestTypesEuVS.json	662	4	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	15	69	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ImImagingReportTypesEuVS.json	652	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	83	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ImSectionEmptyReason.json	1034	4	0	0	1	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	17	319	0	0	0	1	0	0
fsh-generated/resources/ValueSet-im-dose-length-units.json	512	5	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	14	234	0	0	0	0	0	0
