EHDSAddress; houseNumber; 0..1; House number; string;   ; C.5.5 - House number 
EHDSAddress; pOBox; 0..1; Post box; string;   ; C.5.6 - P.O. Box 
EHDSAddress; city; 0..1; City; string;   ; C.5.7 - City 
EHDSAddress; postalCode; 0..1; Postal code; string;   ; C.5.8 - Postal code 
EHDSAddress; country; 0..1; Country name and country code; CodeableConcept; ISO 3166-1-2 (preferred)  ; C.5.9 - Country 
EHDSAlertFlag; ; 0..*; C.22 - EHDS refined base model for Alert flag; ;   ; Alert flag model 
EHDSAlertFlag; identifier; 0..*; Flag identifier (Business identifiers assigned to this flag).; Identifier;   ; C.22.1 - Identifier 
EHDSAlertFlag; text; 0..1; A human-readable narrative that contains a summary of the flag and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it \"clinically safe\" for a human to just read the narrative.
Example 1: intolerance to aspirin due to gastrointestinal bleeding.
Example 2: intolerance to captopril because of cough (the patient is not allergic but can't tolerate it because of persistent cough)
Example 3: the patient has a rare disease that requires special treatment
Example 4: Airway Alert / Difficult Intubation
Example 5: Diagnoses such as malignant hyperthermia, porphyria, and bleeding disorders, special treatments like anticoagulants or immunosuppressants, implanted devices.
Example 6: transplanted organs illustrate other information that has to be taken into account in a healthcare contact.
Example 7: participation in a clinical trial that has to be taken into account in a healthcare contact.; Narrative;   ; C.22.2 - Text 
EHDSAlertFlag; priority; 0..*; A code that identifies the priority of the alert.; CodeableConcept; hl7:Flag-priority-code (preferred)  ; C.22.3 - Priority 
EHDSAlertFlag; status; 0..1; Current status of the flag, Indicates whether this flag is active and needs to be displayed to a user, or whether it is no longer needed or was entered in error.; CodeableConcept; hl7:Flag-status (preferred)  ; C.22.4 - Status 
EHDSAlertFlag; code; 1..1; A coded or textual representation of the flag.; CodeableConcept; SNOMED CT (preferred)  ; C.22.5 - Code 
EHDSAlertFlag; patient; 1..1; Who/What this flag is a record of; Reference;   ; C.22.6 - Subject 
EHDSAlertFlag; period; 0..1; Time period when flag is active. The period of time from the activation of the flag to inactivation of the flag. If the flag is active, the end of the period should be unspecified.; Period;   ; C.22.7 - Period 
EHDSAlertFlag; encounter; 0..1; This alert is only relevant during the encounter.; Reference;   ; C.22.8 - Encounter 
EHDSAlertFlag; author; 0..1; The person, organization or device that created the flag.; Reference;   ; C.22.9 - Author 
EHDSAllergyIntolerance; ; 0..*; C.21 - EHDS refined base model for Allergy Intolerance; ;   ; Allergy intolerance model 
EHDSAllergyIntolerance; identifier; 0..*; Appointment identifier; Identifier;   ; C.21.1 - Identifier 
EHDSAllergyIntolerance; allergyDescription; 0..1; Textual description of the allergy or intolerance; string;   ; C.21.2 - Allergy description 
EHDSAllergyIntolerance; typeOfPropensity; 0..1; This element describes whether this condition refers to an allergy, non-allergy intolerance, or unknown class of intolerance (not known to be allergy or intolerance); CodeableConcept; SNOMED CT (preferred)  ; C.21.3 - Type of propensity 
EHDSAllergyIntolerance; allergyManifestation; 0..*; Description of the clinical manifestation of the allergic reaction including date of manifestation and severity. Example: anaphylactic shock, angioedema (the clinical manifestation also gives information about the severity of the observed reaction). Multiple manifestations could be provided.; Base;   ; C.21.4 - Allergy manifestation 
EHDSAllergyIntolerance; allergyManifestation.date; 0..1; Date and time of allergy manifestation; dateTime;   ; C.21.4.1 - Date 
EHDSAllergyIntolerance; allergyManifestation.severity; 0..1; Severity of the clinical manifestation of the allergic reaction.; CodeableConcept; SNOMED CT (preferred)  ; C.21.4.2 - Severity
EHDSAllergyIntolerance; allergyManifestation.description; 0..1; Description of the event as a whole; string;   ; C.21.4.3 - Description 
EHDSAllergyIntolerance; allergyManifestation.manifestation; 0..*; Clinical symptoms/signs associated with the Event; CodeableConcept; SNOMED CT (preferred)  ; C.21.4.4 - Manifestation 
EHDSAllergyIntolerance; criticality; 0..1; Potential risk for future life-threatening adverse reactions when exposed to a substance known to cause an adverse reaction.; CodeableConcept; SNOMED CT (preferred)  ; C.21.5 - Criticality 
EHDSAllergyIntolerance; onsetDate; 0..1; Date of onset of allergy, e.g., date of the first observation of the reaction. Partial date could be used. or life period (childhood, adolescence).; dateTime;   ; C.21.6 - Onset date 
EHDSAllergyIntolerance; onsetLifePeriod; 0..1; Date of onset of allergy, e.g., date of the first observation of the reaction expressed usingor life period (childhood, adolescence, etc.).; CodeableConcept; SNOMED CT (preferred)  ; C.21.7 - Onset life period 
EHDSAllergyIntolerance; endDate; 0..1; Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition); dateTime;   ; C.21.8 - End date 
EHDSAllergyIntolerance; endDateLifePeriod; 0..1; Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition) exprssed using life period (childhood, … ); CodeableConcept; SNOMED CT (preferred)  ; C.21.9 - End date life period 
EHDSAllergyIntolerance; status; 0..1; Current status of the allergy or intolerance, for example, whether it is active, in remission, resolved, and so on …; CodeableConcept; SNOMED CT (preferred)  ; C.21.10 - Status 
EHDSAllergyIntolerance; certainty; 0..1; Assertion about the certainty associated with a propensity, or potential risk, of a reaction to the identified substance. Diagnostic and/or clinical evidence of condition.; CodeableConcept; SNOMED CT (preferred)  ; C.21.11 - Certainty 
EHDSAllergyIntolerance; agentOrAllergen; 1..1; A specific allergen or other agent/substance (drug, food, chemical agent, etc.) to which the patient has an adverse reaction propensity.; CodeableConcept; SNOMED CT, ATC, (IDMP / EMA SPOR SMS) (preferred)  ; C.21.12 - Agent or Allergen 
EHDSAllergyIntolerance; patient; 1..1; The patient who has the allergy or intolerance.; Reference;   ; C.21.13 - Subject 
EHDSAppointment; ; 0..*; C.20 - EHDS refined base model for Appointment; ;   ; Appointment model 
EHDSAppointment; identifier; 0..*; Appointment identifier; Identifier;   ; C.20.1 - Identifier 
EHDSAppointment; status; 1..1; The overall status of the Appointment. Each of the participants has their own participation status which indicates their involvement in the process, however this status indicates the shared status.; CodeableConcept; HL7 Appointment status (preferred)  ; C.20.2 - Status 
EHDSAppointment; class; 0..*; Concepts representing classification of patient encounter such as ambulatory (outpatient), inpatient, emergency, home health or others due to local variations.; CodeableConcept; HL7 Encounter class (preferred)  ; C.20.3 - Class 
EHDSAppointment; serviceType; 0..*; The specific service that is to be performed during this appointment; CodeableConcept; SNOMED CT (preferred)  ; C.20.4 - Service type 
EHDSAppointment; specialty; 0..*; The specialty of a practitioner that would be required to perform the service requested in this appointment; CodeableConcept; SNOMED CT (preferred)  ; C.20.5 - Specialty 
EHDSAppointment; type; 0..1; The type of appointment or patient that has been booked in the slot, e.g. Routine, check-up, walk-in, routine, emenrgency etc.; CodeableConcept; TBD (preferred)  ; C.20.6 - Type 
EHDSAppointment; reason; 0..*; The reason that this appointment is being scheduled.; CodeableReference; SNOMED CT (preferred)  ; C.20.7 - Reason 
EHDSAppointment; priority; 0..1; The priority of the appointment. Can be used to make informed decisions if needing to re-prioritize appointments.; CodeableConcept; HL7 Act priority (preferred)  ; C.20.8 - Priority 
EHDSAppointment; description; 0..1; The brief description of the appointment as would be shown on a subject line in a meeting request, or appointment list.; Narrative;   ; C.20.9 - Description 
EHDSAppointment; supportingInformation; 0..*; Additional information to support the appointment provided when making the appointment.; Reference;   ; C.20.10 - Supporting information 
EHDSAppointment; start; 0..1; Date/Time that the appointment is to take place.; dateTime;   ; C.20.11 - Start 
EHDSAppointment; end; 0..1; Date/Time that the appointment is to conclude.; dateTime;   ; C.20.12 - End 
EHDSAppointment; requestedPeriod; 0..*; A set of date ranges (potentially including times) that the appointment is preferred to be scheduled within.; Period;   ; C.20.13 - Requested period 
EHDSAppointment; slot; 0..*; The slots from the participants' schedules that will be filled by the appointment.; Reference;   ; C.20.14 - Slot 
EHDSAppointment; patientInstruction; 0..*; Patient facing information about the Appointment (e.g. fast from 8pm night before).; Narrative;   ; C.20.15 - Patient instruction 
EHDSAppointment; note; 0..*; Additional notes/comments about the appointment.; Narrative;   ; C.20.16 - Note 
EHDSAppointment; subject; 0..1; The patient or group associated with the appointment, if they are to be present (usually) then they should also be included in the participant backbone element.; Reference;   ; C.20.17 - Subject 
EHDSAppointment; participant; 0..*; List of participants involved in the appointment.; Base;   ; C.20.18 - Participant 
EHDSAppointment; participant.type; 0..*; List of participants involved in the appointment.; CodeableConcept; HL7 Participant Type (preferred)  ; C.20.18.1 - Type 
EHDSAppointment; participant.actor; 0..1; The individual, device, location, or service participating in the appointment.; Reference;   ; C.20.18.2 - Actor 
EHDSAppointment; participant.required; 0..1; Whether this participant is required to be present at the meeting.; boolean;   ; C.20.18.3 - Required 
EHDSAttachment; ; 0..*; C.7 - EHDS refined base model for This type is for containing or referencing attachments - additional data content defined in other formats. The most common use of this type is to include images or reports in some report format such as PDF. However, it can be used for any data that has a MIME type.; ;   ; Attachment model 
EHDSAttachment; contentType; 0..1; Mime type of the content, with charset etc.; CodeableConcept; BCP-13 (preferred)  ; C.7.1 - Content Type 
EHDSAttachment; language; 0..1; Human language of the content; CodeableConcept; BCP 47 (preferred)  ; C.7.2 - Language 
EHDSAttachment; data; 0..1; The actual data of the attachment - a sequence of bytes, base64 encoded.; base64Binary;   ; C.7.3 - Data 
EHDSAttachment; url; 0..1; A location where the data can be accessed.; uri;   ; C.7.4 - URL 
EHDSAttachment; size; 0..1; The number of bytes of data that make up this attachment (before base64 encoding).; integer64;   ; C.7.5 - Size 
EHDSAttachment; hash; 0..1; The calculated hash of the data using SHA-1. Represented using base64.; base64Binary;   ; C.7.6 - Hash 
EHDSAttachment; title; 0..1; A label or set of text to display in place of the data.; string;   ; C.7.7 - Title 
EHDSAttachment; creationDate; 0..1; The date that the attachment was created.; dateTime;   ; C.7.8 - Creation date 
EHDSAttachment; height; 0..1; Height of the image in pixels (photo/video); unsignedInt;   ; C.7.9 - Height 
EHDSAttachment; width; 0..1; Width of the image in pixels (photo/video); unsignedInt;   ; C.7.10 - Width 
EHDSAttachment; frames; 0..1; Number of frames if > 1 (photo); unsignedInt;   ; C.7.11 - Frames 
EHDSAttachment; duration; 0..1; Length in seconds (audio / video); decimal;   ; C.7.12 - Duration 
EHDSAttachments; ; 0..*; D.1 - EHDS refined base model for Document attachments; ;   ; Attachments 
EHDSAttachments; presentedForm; 0..1; Entire report as issued  pdf format recommended; EHDSAttachment;   ; D.1.1 - Presented form 
EHDSAttachments; media[x]; 0..*; Media attachments.; EHDSAttachment;   ; A.1.11 - Media 
EHDSAttachments; media[x]; 0..*; Media attachments.; EHDSMedia;   ; A.1.11 - Media 
EHDSCarePlan; ; 0..*; C.19 - EHDS refined base model for Care plan; ;   ; Care plan model 
EHDSCarePlan; identifier; 0..*; Care plan  identifier; Identifier;   ; C.19.1 - Identifier 
EHDSCarePlan; status; 1..1; Indicates whether the plan is currently being acted upon, represents future intentions or is now a historical record.; CodeableConcept; HL7 Request status (preferred)  ; C.19.2 - Status 
EHDSCarePlan; intent; 1..1; Indicates the level of authority/intentionality associated with the care plan and where the care plan fits into the workflow chain.; CodeableConcept; HL7 Care Plan Intent (preferred)  ; C.19.3 - Intent 
EHDSCarePlan; title; 0..1; Human-friendly name for the care plan; Narrative;   ; C.19.4 - Title 
EHDSCarePlan; description; 0..1; A description of the scope and nature of the plan.; Narrative;   ; C.19.5 - Description 
EHDSCarePlan; patient; 1..1; Identifies the patient or group whose intended care is described by the plan.; Reference;   ; C.19.6 - Subject 
EHDSCarePlan; period; 0..1; Indicates when the plan did (or is intended to) come into effect and end.; Period;   ; C.19.7 - Period 
EHDSCarePlan; custodian; 0..1; Custodian is responsible for the care plan. The care plan is attributed to the custodian. The custodian might or might not be a contributor.; Reference;   ; C.19.8 - Custodian 
EHDSCarePlan; contributor; 0..*; Identifies the individual(s), organization or device who provided the contents of the care plan.; Reference;   ; C.19.9 - Contributor 
EHDSCarePlan; addresses; 0..*; Identifies the conditions/problems/concerns/diagnoses/etc. whose management and/or mitigation are handled by this plan.; CodeableConcept; ICD-10 (ICD-11 when available), SNOMED CT, Orphacode (preferred)  ; C.19.10 - Addresses 
EHDSCarePlan; goal; 0..*; Describes the intended objective(s) of carrying out the care plan.; EHDSGoal;   ; C.19.11 - Goal 
EHDSCarePlan; activity; 0..*; The details of the proposed activity represented in a specific resource.; Reference;   ; C.19.12 - Activity 
EHDSCarePlan; note; 0..*; General notes about the care plan not covered elsewhere.; Narrative;   ; C.19.13 - Note 
EHDSClinicalImpression; ; 0..*; C.34 - EHDS refined base model for Clinical impression; ;   ; Clinical impression model 
EHDSClinicalImpression; identifier; 1..*; A business identifier of the impression.; Identifier;   ; C.34.1 - Identifier 
EHDSClinicalImpression; code; 0..1; Kind of assessment performed.; CodeableConcept; SNOMED CT (preferred)  ; C.34.2 - Code 
EHDSClinicalImpression; description; 0..1; Textual description of the assessment.; string;   ; C.34.3 - Description 
EHDSClinicalImpression; date[x]; 0..1; Assessment date or period; dateTime;   ; C.34.4 - Date 
EHDSClinicalImpression; date[x]; 0..1; Assessment date or period; Period;   ; C.34.4 - Date 
EHDSClinicalImpression; patient; 1..1; Patient assessed; Reference;   ; C.34.5 - Patient 
EHDSClinicalImpression; encounter; 0..1; The Encounter during which this ClinicalImpression was created or to which the creation of this record is tightly associated.; Reference;   ; C.34.6 - Encounter 
EHDSClinicalImpression; performer; 0..1; The clinician performing the assessment.; Reference;   ; C.34.7 - Performer 
EHDSClinicalImpression; previousClinicalImpression; 0..1; Reference to last assessment; Reference;   ; C.34.8 - Previous clinical impression 
EHDSClinicalImpression; problem; 0..*; A list of the relevant problems/conditions for a patient.; Reference;   ; C.34.9 - Problem 
EHDSClinicalImpression; changePattern; 0..1; Change in the status/pattern of a subject's condition since previously assessed, such as worsening, improving, or no change.; CodeableConcept; SNOMED CT (preferred)  ; C.34.10 - Change pattern 
EHDSClinicalImpression; protocol; 0..*; Reference to a specific published clinical protocol that was followed during this assessment, and/or that provides evidence in support of the diagnosis.; uri;   ; C.34.11 - Protocol 
EHDSClinicalImpression; summary; 0..1; Clinical impression summary.; string;   ; C.34.12 - Summary 
EHDSClinicalImpression; finding; 0..*; Specific findings or diagnoses that were considered likely or relevant to ongoing treatment.; Base;   ; C.34.13 - Finding 
EHDSClinicalImpression; finding.itemCode; 0..1; Specific text or code for finding or diagnosis, which may include ruled-out or resolved conditions.; CodeableConcept; SNOMED CT (preferred)  ; C.34.13.1 - Item code 
EHDSClinicalImpression; finding.itemReference; 0..1; Specific reference for finding or diagnosis, which may include ruled-out or resolved conditions.; Reference;   ; C.34.13.2 - Item reference 
EHDSClinicalImpression; supportingInfo; 0..*; Information supporting the clinical impression; Reference;   ; C.34.14 - Supporting info 
EHDSClinicalImpression; comments; 0..*; Comments made about the ClinicalImpression; string;   ; C.34.15 - Comments 
EHDSCommonHeader; ; 0..*; Common header elements for all documents and their independently functioning parts, e.g FHIR resources.; ;   ; Resource header model 
EHDSCommonHeader; subject; 1..1; Patient/subject information; EHDSPatient;   ; Subject 
EHDSCommonHeader; authorship; 1..*; Resource authoring details; Base;   ; Authorship 
EHDSCommonHeader; authorship.author; 1..1; Author by whom the resource was/were authored. Multiple authors could be provided.; EHDSHealthProfessional;   ; Author 
EHDSCommonHeader; authorship.datetime; 1..1; Date and time of the issuing the document/resource by its author.; dateTime;   ; Date and time of authoring/issuing 
EHDSCommonHeader; lastUpdate; 0..1; Date and time of the last update to the document/information; dateTime;   ; Date and time of the last update to the resource 
EHDSCommonHeader; status; 1..1; Status of the resource; CodeableConcept;   ; Status of the resource 
EHDSCommonHeader; statusReason[x]; 0..1; Reason for the current status of the resource.; CodeableConcept;   ; Reason for the current status of the resource. 
EHDSCommonHeader; statusReason[x]; 0..1; Reason for the current status of the resource.; string;   ; Reason for the current status of the resource. 
EHDSCommonHeader; language; 0..1; Language in which the resource is written. Language is expressed by the IETF language tag.; CodeableConcept; BCP 47 (preferred)  ; Language 
EHDSCommonHeader; version; 0..1; Business version of the resource.; string;   ; Version 
EHDSCondition; ; 0..*; C.15 - EHDS refined base model for A clinical condition, problem, diagnosis, or other event, situation, issue, or clinical concept that has risen to a level of concern.; ;   ; Condition model 
EHDSCondition; identifier; 0..*; Condition identifier; Identifier;   ; C.15.1 - Identifier 
EHDSCondition; description; 0..1; Condition specification in narrative form; Narrative;   ; C.15.2 - Description 
EHDSCondition; code; 0..1; Code identifying the condition, problem or diagnosis; CodeableConcept; ICD-10*, SNOMED CT, Orphacode if rare disease is diagnosed (preferred)  ; C.15.3 - Code 
EHDSCondition; onsetDate; 0..1; Onset date of a problem/condition; dateTime;   ; C.15.4 - Onset date 
EHDSCondition; endDate; 0..1; The date or estimated date that the condition resolved or went into remission.; dateTime;   ; C.15.5 - End date 
EHDSCondition; category; 0..*; Category or categories of the problem.; CodeableConcept;   ; C.15.6 - Category 
EHDSCondition; clinicalStatus; 0..1; Status of the condition/problem (active, resolved, inactive, ...); CodeableConcept; HL7 Condtion-clinical (preferred)  ; C.15.7 - Clinical status 
EHDSCondition; resolutionCircumstances; 0..*; Describes the reason for which the status of the problem changed from current to inactive (e.g. surgical procedure, medical treatment, etc.). This field includes "free text" if the resolution circumstances are not already included in other fields such as surgical procedure, medical device, etc., e.g. hepatic cystectomy (this will be the resolution circumstances for the problem "hepatic cyst" and will be included in surgical procedures).; CodeableReference;   ; C.15.8 - Resolution circumstances 
EHDSCondition; severity; 0..1; A subjective assessment of the severity of the condition as evaluated by the clinician.; CodeableConcept; HL7 Condtion-severity (preferred)  ; C.15.9 - Severity 
EHDSCondition; anatomicLocation; 0..*; The anatomical location including laterality where this condition manifests itself.; CodeableConcept; SNOMED CT (preferred)  ; C.15.10 - Anatomic location 
EHDSCondition; stage; 0..*; Stage/grade usually assessed formally using a specific staging/grading system. Multiple assessment systems could be used.; CodeableConcept; e.g. TNM, ICD-O-3, Bi-Rads, Li-Rads, … (preferred)  ; C.15.11 - Stage 
EHDSCondition; patient; 1..1; Indicates the patient or group who the condition record is associated with.; Reference;   ; C.15.12 - Subject 
EHDSCondition; participant; 0..*; Who or what participated in the activities related to the condition and how they were involved.; Base;   ; C.15.13 - Participant 
EHDSCondition; participant.function; 0..1; Type of participant involvement.; CodeableConcept; To be specified (preferred)  ; C.15.13.1 - Function 
EHDSCondition; participant.actor; 1..1; Identify the Health Professional who may be specifically related to the condition, e.g., as a preferred contact.; Reference;   ; C.15.13.2 - Actor 
EHDSCondition; externalResourceRelatedWith; 0..*; Identify the External Resource which may be specifically relatedto the problem, for example a link between a rare disease problemand the corresponding guidelines.; uri;   ; C.15.14 - External Resourcerelated with 
EHDSCondition; diagnosisAssertionStatus; 0..1; Assertion about the certainty associated with a diagnosis. Diagnostic and/or clinical evidence of condition.; CodeableConcept; HL7 Condition-ver-status (preferred)  ; C.15.15 - Diagnosis assertion status 
EHDSCoverage; ; 0..*; C.31 - EHDS refined base model for Coverage; ;   ; Coverage model 
EHDSCoverage; identifier; 0..*; Business Identifier for the coverage; Identifier;   ; C.31.1 - Identifier 
EHDSCoverage; type; 0..1; The type of coverage: social program, medical plan, accident coverage (workers compensation, auto), group health or payment by an individual or organization.; CodeableConcept; hl7:coverage-selfpay, hl7:v3-ActCoverageTypeCode (preferred)  ; C.31.2 - Type 
EHDSCoverage; patient; 1..1; Patient who benefits from the insurance coverage when products and/or services are provided.; Reference;   ; C.31.3 - Patient 
EHDSCoverage; payor; 1..*; Payor including both insurance and non-insurance agreements, such as patient-pay agreements.; Base;   ; C.31.4 - Payor 
EHDSCoverage; payor.payorEntity; 1..1; Payor entity; Reference;   ; C.31.4.1 - Payor entity 
EHDSCoverage; payor.subscriberId; 0..1; Number or code under which the insured person is registered at the insurance provider.; Identifier;   ; C.31.4.2 - Subscriber Id 
EHDSDevice; ; 0..*; C.12 - EHDS refined base model for Device information; ;   ; Device model 
EHDSDevice; identifier; 1..*; An identifier of the device which is unique within in a defined scope. Multiple identifiers can be used.; Identifier;   ; C.12.1 - Identifier 
EHDSDevice; manufacturer; 0..1; Name of device manufacturer; string;   ; C.12.2 - Manufacturer 
EHDSDevice; manufactureDate; 0..1; The date and time when the device was manufactured; dateTime;   ; C.12.3 - Manufacture date 
EHDSDevice; expiryDate; 0..1; The date and time beyond which this device is no longer valid or should not be used (if applicable).; dateTime;   ; C.12.4 - Expiry date 
EHDSDevice; lotNumber; 0..1; Lot number of manufacture; string;   ; C.12.5 - Lot number 
EHDSDevice; serialNumber; 0..1; Serial number assigned by the manufacturer; string;   ; C.12.6 - Serial number 
EHDSDevice; name; 0..*; The name and name type of the device as known to the manufacturer and/or patient; string;   ; C.12.7 - Name 
EHDSDevice; modelNumber; 0..1; The manufacturer's model number for the device; string;   ; C.12.8 - Model number 
EHDSDevice; version; 0..1; The actual design of the device or software version running on the device; string;   ; C.12.9 - Version 
EHDSDevice; type; 0..*; Device type; CodeableConcept; SNOMED CT, EMDN (preferred)  ; C.12.10 - Type 
EHDSDevice; note; 0..*; Device notes and comments; Narrative;   ; C.12.11 - Note 
EHDSDeviceUse; ; 0..*; C.25 - EHDS refined base model for Device Use; ;   ; Device use model 
EHDSDeviceUse; identifier; 0..*; An identifier for this statement.; Identifier;   ; C.25.1 - Identifier 
EHDSDeviceUse; status; 0..1; Current status of the Device Usage.; CodeableConcept; HL7 device-statement-status (preferred)  ; C.25.2 - Status 
EHDSDeviceUse; implantDate; 0..1; Date when procedure was performed.; dateTime;   ; C.25.3 - Implant date 
EHDSDeviceUse; endDate; 0..1; Date when the device was explanted from the patient or the external device was no longer in use, likewise when the device is planned to be explanted.; dateTime;   ; C.25.4 - End date 
EHDSDeviceUse; device; 1..1; The details of the device used.; Reference;   ; C.25.5 - Device 
EHDSDeviceUse; subject; 1..1; The patient using the device.; Reference;   ; C.25.6 - Subject 
EHDSDeviceUse; bodySite; 0..1; Anatomical location of the device. May include laterality.; CodeableConcept;   ; C.25.7 - Body site 
EHDSDeviceUse; note; 0..*; Details about the device statement that were not represented at all or sufficiently in one of the attributes provided in a class. These may include for example a comment, an instruction, or a note associated with the statement.; Narrative;   ; C.25.8 - Note 
EHDSDeviceUse; recorded; 0..1; Date and time at which the statement was made/recorded.; dateTime;   ; C.25.9 - Recorded 
EHDSDeviceUse; source; 0..1; Who reported the device was being used by the patient.; Reference;   ; C.25.10 - Source 
EHDSDispenseDecline; ; 0..*; Explicit statement about declining the dispense request (prescription), usually recorded in order to communicate the issue back to the prescriber. Reasons for declining a dispense may vary, but typically this statement is only sent when a following action is expected on the prescriber’s side (cancelling or changing the problematic prescription or the whole treatment).; ;   ; Dispense decline 
EHDSDispenseDecline; header; 1..1; Header level metadata about the dispense decline.; EHDSMedicationDispenseHeader;   ; Header level metadata about the dispense decline. 
EHDSDispenseDecline; relatedRequest; 1..*; TODO Prescription when oneliner, item when multiple; EHDSMedicationPrescription;   ; The single-line prescription or prescription line item that was declined by the dispenser 
EHDSDispenseDecline; reason[x]; 1..1; Reason for not performing the dispensation.; CodeableConcept;   ; Reason for not performing the dispensation. 
EHDSDispenseDecline; reason[x]; 1..1; Reason for not performing the dispensation.; string;   ; Reason for not performing the dispensation. 
EHDSDispenseDecline; comment; 0..1; Additional information about why the dispensation was declined.; string;   ; Additional information about why the dispensation was declined. 
EHDSDocumentHeader; ; 0..*; EHDS refined base model for document header data elements, including the common header for all resources. Data relevant to document type and its content for administrative and searching purposes.; ;   ; Document header model 
EHDSDocumentHeader; subject; 1..1; Patient/subject information; EHDSPatient;   ; Subject 
EHDSDocumentHeader; authorship; 1..*; Resource authoring details; Base;   ; Authorship 
EHDSDocumentHeader; authorship.author; 1..1; Author by whom the resource was/were authored. Multiple authors could be provided.; EHDSHealthProfessional;   ; Author 
EHDSDocumentHeader; authorship.datetime; 1..1; Date and time of the issuing the document/resource by its author.; dateTime;   ; Date and time of authoring/issuing 
EHDSDocumentHeader; lastUpdate; 0..1; Date and time of the last update to the document/information; dateTime;   ; Date and time of the last update to the resource 
EHDSDocumentHeader; status; 1..1; Status of the resource; CodeableConcept;   ; Status of the resource 
EHDSDocumentHeader; statusReason[x]; 0..1; Reason for the current status of the resource.; CodeableConcept;   ; Reason for the current status of the resource. 
EHDSDocumentHeader; statusReason[x]; 0..1; Reason for the current status of the resource.; string;   ; Reason for the current status of the resource. 
EHDSDocumentHeader; language; 0..1; Language in which the resource is written. Language is expressed by the IETF language tag.; CodeableConcept; BCP 47 (preferred)  ; Language 
EHDSDocumentHeader; version; 0..1; Business version of the resource.; string;   ; Version 
EHDSDocumentHeader; documentId; 1..*; Unique identifier of the document; Identifier;   ; Document ID 
EHDSDocumentHeader; documentType; 1..1; Identifies the type of document at hand, e.g. Hospital discharge report.; CodeableConcept; LOINC (preferred)  ; Document type 
EHDSDocumentHeader; documentTitle; 1..1; Document title, such as Hospital Discharge Report, Laboratory Result Report, etc.; string;   ; Document title 
EHDSDocumentHeader; documentStatus; 1..1; The status of the Hospital discharge report. E.g., preliminary, final.; CodeableConcept; hl7:CompositionStatus (preferred)  ; Document status 
EHDSDocumentHeader; period; 0..1; Time of service that is being documented; Period;   ; Period 
EHDSDocumentHeader; reportDateTime; 1..1; Date and time of the report creation.; dateTime;   ; Report date and time 
EHDSDocumentHeader; attestation; 0..*; Document attestation details; Base;   ; Attestation 
EHDSDocumentHeader; attestation.attester; 1..1; Attester who validated the document. Mulitple attesters could be provided.; EHDSHealthProfessional;   ; Attester 
EHDSDocumentHeader; attestation.datetime; 1..1; Date and time of the approval of the document by Attester.; dateTime;   ; DateTime 
EHDSDocumentHeader; legalAuthentication; 0..1; Document legal authentication; Base;   ; Legal authentication 
EHDSDocumentHeader; legalAuthentication.legalAuthenticator; 1..1; The person taking responsibility for the medical content of the document; EHDSHealthProfessional;   ; Legal authenticator 
EHDSDocumentHeader; legalAuthentication.datetime; 1..1; Date and time when the document was authorized.; dateTime;   ; DateTime 
